id_venda,id_pedido,id_cliente,id_produto,id_loja,data_venda,quantidade,preco_unitario,valor_desconto,forma_pagamento
13097,5186,1257,71,15,2024-12-26,3,672.31,302.54,Cartão de Débito
13098,5186,1140,181,15,2026-02-06,1,240.1,0.0,Cartão de Débito
13099,5187,537,125,6,2025-12-02,5,1263.32,0.0,Boleto
13100,5187,1956,275,8,2025-03-06,3,728.05,109.21,Boleto
13101,5188,1133,243,13,2025-12-22,4,893.62,536.17,Pix
13102,5188,1524,87,7,2026-02-24,1,1429.92,214.49,Cartão de Débito
13103,5188,304,105,7,2025-12-01,2,1187.98,356.39,Boleto
13104,5188,348,222,14,2025-12-09,5,631.47,0.0,Cartão de Crédito
13105,5189,1590,148,6,2025-10-11,3,276.53,0.0,Boleto
13106,5190,1110,168,13,2026-07-30,1,412.75,20.64,Pix
13107,5191,110,119,3,2025-08-16,2,789.62,236.89,Cartão de Crédito
13108,5191,276,157,2,2026-01-12,2,489.12,0.0,Pix
13109,5191,525,113,3,2025-02-05,4,1301.98,0.0,Pix
13110,5191,1274,101,11,2025-01-26,3,826.07,0.0,Cartão de Crédito
13111,5192,63,62,3,2025-05-05,2,368.7,0.0,Boleto
13112,5192,1997,110,3,2025-12-27,1,913.36,0.0,Pix
13113,5192,561,76,5,2026-06-20,3,990.52,297.16,Boleto
13114,5192,406,143,11,2024-12-15,1,601.81,0.0,Cartão de Débito
13115,5193,733,279,6,2024-10-30,5,1181.4,295.35,Boleto
13116,5193,959,271,12,2025-09-04,1,1096.28,0.0,Pix
13117,5193,1738,169,5,2026-06-29,2,605.87,121.17,Boleto
13118,5194,1063,27,12,2026-04-09,5,847.72,635.79,Pix
13119,5194,1823,102,2,2025-01-24,2,1067.66,320.3,Boleto
13120,5195,499,86,3,2025-04-12,5,476.39,0.0,Cartão de Crédito
13121,5195,221,44,13,2026-09-02,5,716.81,179.2,Cartão de Débito
13122,5196,112,203,10,2025-10-03,3,942.84,0.0,Cartão de Crédito
13123,5196,1334,235,2,2025-01-10,5,382.19,95.55,Cartão de Crédito
13124,5197,1722,284,1,2026-06-14,3,233.7,35.05,Boleto
13125,5197,537,28,15,2026-01-15,2,608.11,0.0,Pix
13126,5198,336,28,13,2026-07-15,2,608.11,121.62,Boleto
13127,5199,164,116,6,2025-04-21,4,1124.6,674.76,Cartão de Débito
13128,5199,1139,121,12,2025-04-18,4,368.63,0.0,Boleto
13129,5199,1992,231,7,2026-07-06,4,1217.99,0.0,Cartão de Crédito
13130,5200,867,110,4,2024-09-30,2,913.36,91.34,Boleto
13131,5200,1240,296,1,2026-05-02,5,543.04,407.28,Cartão de Débito
13132,5201,1802,8,8,2024-12-15,2,903.56,0.0,Boleto
13133,5201,657,24,4,2024-09-19,5,1011.94,0.0,Boleto
13134,5201,263,70,10,2025-03-03,1,514.46,25.72,Cartão de Débito
13135,5201,1625,183,2,2024-12-18,2,987.91,0.0,Cartão de Débito
13136,5202,468,139,5,2025-03-20,4,675.35,0.0,Cartão de Crédito
13137,5202,203,266,12,2026-05-10,1,321.52,0.0,Cartão de Débito
13138,5202,371,278,6,2025-09-25,4,759.46,0.0,Pix
13139,5203,197,37,15,2026-02-16,2,1066.15,319.85,Boleto
13140,5203,1023,264,14,2025-09-26,4,43.83,17.53,Cartão de Débito
13141,5203,1784,238,10,2024-10-03,1,275.16,0.0,Cartão de Crédito
13142,5203,1532,300,13,2026-07-03,2,1287.68,0.0,Pix
13143,5204,1741,232,8,2025-09-10,4,337.13,0.0,Pix
13144,5205,1914,198,15,2025-11-17,5,426.56,0.0,Pix
13145,5206,142,289,6,2026-05-23,1,1282.77,64.14,Pix
13146,5206,1850,14,1,2024-09-20,5,1015.33,0.0,Pix
13147,5206,1944,220,9,2025-08-04,4,71.48,14.3,Cartão de Crédito
13148,5207,933,245,10,2026-01-17,2,763.81,0.0,Cartão de Débito
13149,5207,1818,105,9,2025-08-23,1,1187.98,178.2,Pix
13150,5208,1059,167,6,2026-06-22,4,304.68,0.0,Cartão de Débito
13151,5208,1435,267,4,2025-12-29,3,1250.47,375.14,Pix
13152,5208,472,188,4,2025-07-17,4,431.42,0.0,Cartão de Débito
13153,5208,1554,80,5,2024-12-17,2,934.43,0.0,Pix
13154,5209,164,296,10,2024-12-23,5,543.04,407.28,Cartão de Débito
13155,5209,198,257,14,2024-12-27,4,642.61,0.0,Pix
13156,5210,1026,187,9,2025-06-18,5,209.13,52.28,Cartão de Débito
13157,5210,1243,90,15,2026-01-24,1,800.14,40.01,Cartão de Débito
13158,5210,313,86,9,2025-06-18,2,476.39,95.28,Cartão de Crédito
13159,5210,1208,263,11,2026-08-05,2,900.89,90.09,Boleto
13160,5211,1519,298,1,2024-11-18,1,1482.06,0.0,Pix
13161,5211,196,269,13,2025-03-05,1,83.99,0.0,Pix
13162,5211,409,132,1,2025-04-04,3,178.37,26.76,Pix
13163,5212,1201,117,10,2025-08-18,5,1202.34,601.17,Pix
13164,5212,466,251,13,2025-03-27,3,1005.83,0.0,Pix
13165,5212,427,38,14,2026-02-24,2,859.49,0.0,Cartão de Crédito
13166,5212,117,211,13,2024-10-13,5,1406.91,0.0,Boleto
13167,5213,450,168,6,2026-04-10,4,412.75,0.0,Cartão de Crédito
13168,5214,628,1,14,2026-05-13,2,211.8,42.36,Pix
13169,5214,1339,22,1,2025-03-14,1,1112.82,0.0,Pix
13170,5215,1178,77,6,2026-04-13,2,821.53,164.31,Cartão de Crédito
13171,5215,258,284,6,2025-04-20,2,233.7,0.0,Cartão de Débito
13172,5215,585,174,12,2026-04-14,1,980.07,147.01,Boleto
13173,5216,1215,151,10,2025-11-08,3,275.84,0.0,Cartão de Crédito
13174,5216,573,110,6,2025-08-28,2,913.36,91.34,Pix
13175,5216,504,64,5,2025-07-14,3,298.05,44.71,Cartão de Débito
13176,5216,1303,246,4,2025-07-01,3,91.63,13.74,Pix
13177,5217,1264,105,10,2026-04-23,2,1187.98,0.0,Cartão de Débito
13178,5217,124,29,11,2025-02-26,3,230.05,0.0,Cartão de Débito
13179,5217,1970,61,13,2025-01-04,1,1202.47,0.0,Cartão de Débito
13180,5217,1176,5,7,2026-01-01,3,30.9,0.0,Boleto
13181,5218,1581,286,8,2025-03-15,3,833.0,0.0,Pix
13182,5219,90,55,10,2026-04-28,4,85.17,0.0,Cartão de Débito
13183,5219,1245,282,9,2025-10-29,2,962.49,96.25,Cartão de Crédito
13184,5219,589,247,3,2025-11-05,1,1244.11,186.62,Cartão de Crédito
13185,5220,1397,130,2,2025-07-23,2,891.63,89.16,Cartão de Débito
13186,5220,1943,244,3,2025-07-13,4,486.99,194.8,Boleto
13187,5220,182,61,7,2026-03-29,1,1202.47,180.37,Boleto
13188,5220,911,258,2,2026-03-29,5,1073.68,268.42,Cartão de Crédito
13189,5221,1760,245,8,2026-01-19,3,763.81,343.71,Boleto
13190,5221,1360,111,15,2025-02-01,1,363.61,18.18,Cartão de Débito
13191,5221,1756,246,10,2025-09-26,1,91.63,4.58,Boleto
13192,5221,123,180,4,2025-06-22,1,541.8,0.0,Pix
13193,5222,682,223,4,2025-12-11,2,771.16,0.0,Cartão de Débito
13194,5222,1960,211,1,2026-07-29,4,1406.91,562.76,Pix
13195,5223,1663,210,6,2025-06-24,1,712.27,106.84,Boleto
13196,5223,1654,140,12,2024-12-26,3,345.09,0.0,Cartão de Débito
13197,5223,1056,176,4,2025-09-14,3,1506.07,451.82,Pix
13198,5224,1854,179,6,2026-05-02,4,1223.06,0.0,Cartão de Débito
13199,5225,727,196,7,2026-05-17,2,880.49,264.15,Cartão de Débito
13200,5225,672,95,6,2026-02-03,2,31.03,0.0,Boleto
13201,5225,1585,151,13,2025-10-29,2,275.84,82.75,Boleto
13202,5226,1561,299,13,2025-07-13,2,365.9,36.59,Cartão de Débito
13203,5226,1035,297,15,2026-03-27,1,748.77,112.32,Cartão de Débito
13204,5226,1052,220,13,2025-03-30,5,71.48,35.74,Boleto
13205,5227,1521,220,6,2025-01-04,5,71.48,17.87,Cartão de Débito
13206,5228,1141,74,1,2025-07-09,5,266.29,133.15,Cartão de Débito
13207,5228,182,128,13,2026-08-06,2,641.69,0.0,Cartão de Débito
13208,5228,1650,73,8,2025-12-26,4,144.39,0.0,Cartão de Crédito
13209,5228,1638,295,8,2025-11-22,2,965.32,289.6,Cartão de Débito
13210,5229,125,54,11,2025-02-28,4,1039.3,207.86,Cartão de Crédito
13211,5229,1265,86,4,2024-12-26,2,476.39,142.92,Cartão de Crédito
13212,5229,1631,83,13,2024-12-05,1,936.39,0.0,Boleto
13213,5229,278,162,5,2025-11-20,1,1162.95,0.0,Boleto
13214,5230,467,1,8,2024-10-05,1,211.8,21.18,Pix
13215,5230,620,67,3,2025-02-15,3,1062.73,159.41,Boleto
13216,5230,1827,115,10,2025-10-17,1,46.82,0.0,Cartão de Débito
13217,5231,292,164,13,2026-03-31,5,734.92,0.0,Pix
13218,5232,1234,15,3,2026-04-07,4,118.57,23.71,Boleto
13219,5233,700,103,7,2025-08-13,5,424.8,0.0,Boleto
13220,5233,1933,89,14,2024-09-04,2,523.93,52.39,Cartão de Crédito
13221,5233,1440,230,1,2025-12-19,3,1147.21,344.16,Cartão de Crédito
13222,5233,87,48,14,2026-02-02,5,793.75,0.0,Boleto
13223,5234,728,154,2,2024-10-17,5,598.7,449.02,Boleto
13224,5234,1039,267,3,2026-02-20,3,1250.47,375.14,Boleto
13225,5234,1547,260,11,2024-10-31,1,46.48,0.0,Pix
13226,5234,1855,240,2,2026-02-04,2,803.74,0.0,Cartão de Crédito
13227,5235,697,55,1,2026-04-05,4,85.17,34.07,Cartão de Débito
13228,5235,471,180,3,2024-12-22,4,541.8,0.0,Boleto
13229,5235,1156,46,8,2025-01-22,3,228.38,0.0,Boleto
13230,5236,959,267,2,2026-01-02,4,1250.47,250.09,Cartão de Crédito
13231,5236,776,89,9,2026-08-26,2,523.93,0.0,Pix
13232,5237,1941,272,13,2026-08-27,1,58.35,5.84,Cartão de Débito
13233,5237,634,13,8,2026-04-22,4,552.07,331.24,Pix
13234,5237,183,28,12,2026-05-03,3,608.11,0.0,Cartão de Débito
13235,5237,1105,238,7,2024-10-07,3,275.16,123.82,Pix
13236,5238,1209,255,13,2025-10-15,4,155.41,93.25,Boleto
13237,5238,588,97,11,2025-02-19,1,1117.49,0.0,Cartão de Crédito
13238,5239,852,3,9,2025-10-16,3,489.61,0.0,Boleto
13239,5239,216,253,9,2024-12-31,1,149.6,0.0,Boleto
13240,5239,258,117,4,2025-05-17,3,1202.34,180.35,Cartão de Crédito
13241,5239,1581,202,2,2026-08-08,3,1143.34,0.0,Cartão de Débito
13242,5240,1550,157,1,2024-11-22,4,489.12,293.47,Cartão de Débito
13243,5240,50,164,8,2025-10-11,5,734.92,367.46,Cartão de Débito
13244,5241,73,278,6,2025-06-20,1,759.46,0.0,Cartão de Débito
13245,5241,286,300,12,2026-03-21,2,1287.68,128.77,Boleto
13246,5242,107,242,7,2025-10-15,3,1086.89,0.0,Cartão de Crédito
13247,5242,1764,147,15,2025-04-08,1,306.4,45.96,Boleto
13248,5243,2,180,10,2024-10-11,4,541.8,0.0,Cartão de Débito
13249,5244,1066,211,4,2025-06-15,3,1406.91,0.0,Boleto
13250,5244,166,278,15,2024-11-29,2,759.46,227.84,Boleto
13251,5244,646,190,4,2025-07-17,1,838.74,41.94,Pix
13252,5245,1935,168,5,2025-02-05,4,412.75,165.1,Cartão de Crédito
13253,5245,696,53,10,2026-08-11,2,195.72,39.14,Cartão de Débito
13254,5245,1067,135,15,2025-06-23,4,338.84,135.54,Cartão de Crédito
13255,5246,618,71,9,2025-02-19,2,672.31,134.46,Cartão de Débito
13256,5246,845,151,14,2025-04-20,2,275.84,0.0,Pix
13257,5246,1278,260,6,2026-05-06,2,46.48,0.0,Boleto
13258,5247,771,50,9,2024-10-05,3,571.87,257.34,Boleto
13259,5248,1224,8,5,2026-01-01,1,903.56,45.18,Cartão de Débito
13260,5249,72,294,14,2025-02-04,5,860.4,0.0,Cartão de Crédito
13261,5250,1698,56,9,2025-01-30,4,1028.11,616.87,Pix
13262,5251,576,179,2,2025-10-08,3,1223.06,550.38,Cartão de Crédito
13263,5252,981,298,12,2026-05-24,4,1482.06,0.0,Cartão de Crédito
13264,5252,194,154,1,2025-02-27,5,598.7,0.0,Boleto
13265,5253,1374,35,11,2026-05-06,2,706.31,0.0,Cartão de Débito
13266,5253,993,179,11,2025-05-17,2,1223.06,0.0,Cartão de Crédito
13267,5253,746,226,10,2025-04-06,5,1851.85,925.93,Boleto
13268,5253,763,140,2,2026-07-16,4,345.09,0.0,Pix
13269,5254,1286,68,13,2025-10-24,1,415.91,41.59,Boleto
13270,5255,981,3,1,2024-09-17,5,489.61,244.81,Cartão de Crédito
13271,5255,1287,155,9,2025-09-14,2,950.32,0.0,Boleto
13272,5255,1813,228,5,2025-04-09,1,415.71,20.79,Boleto
13273,5256,1639,164,2,2025-10-05,1,734.92,0.0,Pix
13274,5257,253,17,3,2024-09-29,2,437.82,43.78,Cartão de Débito
13275,5257,1225,270,15,2024-09-08,2,106.54,10.65,Cartão de Crédito
13276,5257,1879,252,15,2025-02-18,4,608.5,0.0,Boleto
13277,5258,662,68,13,2026-08-13,4,415.91,0.0,Cartão de Débito
13278,5259,1202,192,2,2026-04-13,3,362.87,0.0,Cartão de Crédito
13279,5259,138,30,7,2026-05-07,4,1262.29,0.0,Cartão de Débito
13280,5259,291,247,4,2025-03-20,1,1244.11,124.41,Cartão de Débito
13281,5259,1122,284,4,2024-09-09,2,233.7,0.0,Boleto
13282,5260,635,25,8,2024-10-20,1,20.29,1.01,Cartão de Débito
13283,5261,1148,22,2,2026-07-01,1,1112.82,0.0,Cartão de Débito
13284,5261,290,25,7,2025-03-19,4,20.29,0.0,Cartão de Crédito
13285,5261,459,96,8,2025-03-21,3,124.66,0.0,Boleto
13286,5262,885,215,15,2026-04-09,5,1191.51,595.75,Pix
13287,5262,89,247,8,2026-01-10,2,1244.11,0.0,Pix
13288,5262,1274,145,10,2025-08-08,4,1639.21,0.0,Cartão de Débito
13289,5263,690,270,14,2024-11-02,4,106.54,0.0,Boleto
13290,5263,1046,16,3,2025-01-24,4,543.74,108.75,Pix
13291,5263,691,199,3,2025-05-02,1,1026.75,102.68,Pix
13292,5263,1238,109,14,2026-05-04,5,895.92,0.0,Cartão de Débito
13293,5264,283,246,9,2024-10-04,4,91.63,54.98,Cartão de Débito
13294,5264,356,131,9,2026-08-19,5,436.68,218.34,Pix
13295,5265,1643,54,10,2026-07-26,2,1039.3,0.0,Cartão de Débito
13296,5265,282,291,4,2024-12-09,5,837.42,628.06,Cartão de Crédito
13297,5266,723,180,2,2025-03-24,3,541.8,0.0,Cartão de Débito
13298,5266,605,154,14,2026-08-16,5,598.7,149.68,Cartão de Débito
13299,5266,1006,278,2,2025-11-17,3,759.46,341.76,Boleto
13300,5266,1350,234,11,2025-04-23,1,1079.99,0.0,Boleto
13301,5267,346,214,5,2026-01-17,1,835.96,125.39,Cartão de Crédito
13302,5268,923,126,3,2025-12-15,5,914.45,0.0,Pix
13303,5268,769,33,2,2025-03-28,2,729.63,0.0,Boleto
13304,5268,880,111,15,2025-07-25,3,363.61,163.62,Boleto
13305,5269,698,254,4,2024-12-07,1,426.42,63.96,Boleto
13306,5269,1978,246,4,2024-09-17,2,91.63,27.49,Pix
13307,5269,622,132,14,2024-09-14,1,178.37,8.92,Cartão de Débito
13308,5269,987,86,1,2026-06-10,5,476.39,0.0,Boleto
13309,5270,648,40,6,2026-01-04,3,380.71,0.0,Pix
13310,5271,1592,121,14,2024-10-28,3,368.63,0.0,Boleto
13311,5271,842,255,4,2025-05-15,1,155.41,0.0,Pix
13312,5271,1287,133,11,2026-03-09,5,35.25,0.0,Boleto
13313,5271,1194,169,7,2025-09-18,4,605.87,0.0,Cartão de Débito
13314,5272,700,150,1,2025-01-16,5,868.55,434.28,Boleto
13315,5273,158,41,4,2026-01-05,4,685.34,0.0,Pix
13316,5273,222,252,2,2026-01-19,1,608.5,0.0,Boleto
13317,5273,859,200,10,2024-09-18,2,430.5,129.15,Cartão de Crédito
13318,5273,399,209,2,2024-11-28,4,511.42,306.85,Pix
13319,5274,938,66,5,2026-02-15,5,1724.65,862.33,Cartão de Débito
13320,5275,1520,266,7,2024-12-16,2,321.52,0.0,Cartão de Crédito
13321,5275,1461,69,2,2025-11-14,2,606.93,0.0,Cartão de Crédito
13322,5275,422,295,10,2025-03-31,2,965.32,96.53,Pix
13323,5275,1852,20,11,2025-11-20,5,253.65,0.0,Boleto
13324,5276,14,78,10,2024-09-07,5,657.25,0.0,Boleto
13325,5276,168,198,9,2026-02-28,2,426.56,0.0,Cartão de Débito
13326,5277,865,163,15,2026-07-14,5,933.12,699.84,Cartão de Crédito
13327,5277,1297,224,2,2026-04-30,5,1307.66,980.75,Boleto
13328,5277,1135,292,10,2026-03-19,1,988.46,148.27,Pix
13329,5278,26,88,9,2026-06-07,1,798.47,0.0,Pix
13330,5279,782,112,6,2026-07-06,4,274.15,0.0,Cartão de Débito
13331,5279,785,242,6,2026-04-27,3,1086.89,163.03,Boleto
13332,5279,1135,93,14,2025-08-03,1,529.9,52.99,Pix
13333,5279,16,84,15,2025-07-25,4,620.58,372.35,Boleto
13334,5280,922,216,1,2025-09-28,3,783.09,352.39,Cartão de Crédito
13335,5280,1732,214,15,2026-05-14,2,835.96,250.79,Boleto
13336,5280,148,279,7,2026-07-18,3,1181.4,354.42,Boleto
13337,5281,781,33,9,2024-12-27,3,729.63,0.0,Cartão de Débito
13338,5281,1726,10,8,2025-09-01,3,615.69,0.0,Pix
13339,5281,1944,141,13,2026-02-07,5,997.12,498.56,Boleto
13340,5282,1033,111,10,2025-04-02,1,363.61,36.36,Pix
13341,5283,18,138,10,2024-11-02,5,1523.37,1142.53,Cartão de Crédito
13342,5283,168,163,9,2025-02-17,3,933.12,0.0,Boleto
13343,5283,1922,102,1,2026-07-24,2,1067.66,0.0,Cartão de Débito
13344,5284,1626,257,6,2026-08-27,4,642.61,0.0,Pix
13345,5284,1699,137,11,2024-10-29,1,738.12,0.0,Cartão de Débito
13346,5284,302,149,12,2024-10-21,5,1286.45,964.84,Boleto
13347,5285,1285,98,3,2025-12-15,3,802.71,240.81,Cartão de Crédito
13348,5285,604,155,7,2025-12-01,4,950.32,190.06,Boleto
13349,5285,772,128,5,2024-12-23,2,641.69,0.0,Cartão de Débito
13350,5285,1899,132,1,2026-06-29,2,178.37,17.84,Cartão de Crédito
13351,5286,1890,81,14,2026-01-28,2,360.13,72.03,Boleto
13352,5286,101,265,7,2026-02-12,4,623.6,249.44,Cartão de Débito
13353,5286,544,210,9,2025-01-31,3,712.27,0.0,Boleto
13354,5286,876,115,9,2025-06-20,1,46.82,0.0,Cartão de Débito
13355,5287,1883,106,11,2024-10-27,1,18.7,0.0,Cartão de Crédito
13356,5287,769,27,6,2025-04-07,5,847.72,0.0,Cartão de Débito
13357,5287,1238,241,13,2025-03-13,2,66.18,6.62,Pix
13358,5287,147,212,12,2025-10-02,5,826.84,206.71,Pix
13359,5288,754,140,4,2025-01-11,1,345.09,0.0,Pix
13360,5288,1747,216,7,2026-03-22,1,783.09,0.0,Cartão de Crédito
13361,5288,648,285,14,2026-01-07,5,1490.5,372.62,Cartão de Débito
13362,5289,1607,102,13,2025-06-06,3,1067.66,320.3,Boleto
13363,5289,1028,211,11,2025-02-28,2,1406.91,0.0,Boleto
13364,5289,1601,118,13,2025-07-16,3,1449.77,217.47,Cartão de Débito
13365,5289,699,80,3,2025-10-25,1,934.43,46.72,Cartão de Débito
13366,5290,663,169,6,2025-09-27,5,605.87,454.4,Pix
13367,5290,1567,272,1,2024-10-20,5,58.35,29.18,Cartão de Crédito
13368,5291,1763,206,7,2025-10-11,5,637.29,159.32,Cartão de Débito
13369,5291,1291,64,4,2026-07-22,3,298.05,44.71,Cartão de Crédito
13370,5291,700,225,13,2025-01-22,3,275.61,82.68,Cartão de Débito
13371,5291,780,235,14,2025-09-30,4,382.19,229.31,Cartão de Crédito
13372,5292,1580,10,13,2025-04-03,2,615.69,61.57,Cartão de Crédito
13373,5293,145,239,3,2025-08-08,2,289.22,28.92,Boleto
13374,5293,1267,161,10,2025-12-27,5,806.23,0.0,Pix
13375,5294,98,67,3,2026-06-09,2,1062.73,0.0,Cartão de Crédito
13376,5294,821,62,5,2024-11-03,5,368.7,184.35,Pix
13377,5294,1518,219,10,2025-12-15,5,1023.98,256.0,Boleto
13378,5295,333,233,11,2026-05-04,4,1109.58,0.0,Cartão de Crédito
13379,5295,1147,179,13,2024-12-17,1,1223.06,0.0,Pix
13380,5295,1548,248,11,2026-04-18,2,1384.14,138.41,Pix
13381,5296,1461,52,12,2026-01-06,4,625.97,375.58,Cartão de Débito
13382,5297,1726,16,10,2025-10-11,5,543.74,135.94,Boleto
13383,5298,262,127,9,2024-10-29,5,173.29,129.97,Pix
13384,5298,1460,72,8,2024-12-17,4,35.69,14.28,Boleto
13385,5298,1842,90,10,2025-11-20,4,800.14,320.06,Cartão de Crédito
13386,5298,637,101,6,2024-09-28,1,826.07,123.91,Cartão de Crédito
13387,5299,209,227,15,2026-05-04,5,327.43,245.57,Cartão de Débito
13388,5299,505,235,8,2024-11-18,1,382.19,19.11,Cartão de Crédito
13389,5300,1446,258,8,2024-09-26,1,1073.68,0.0,Pix
13390,5301,526,179,6,2026-02-11,2,1223.06,122.31,Cartão de Crédito
13391,5301,130,74,1,2026-08-25,4,266.29,159.77,Boleto
13392,5301,417,112,5,2026-03-05,5,274.15,205.61,Cartão de Débito
13393,5302,224,280,6,2025-06-08,5,1134.58,850.93,Cartão de Débito
13394,5302,1474,244,11,2026-08-02,5,486.99,121.75,Cartão de Crédito
13395,5302,954,260,7,2025-07-04,4,46.48,18.59,Pix
13396,5302,922,174,3,2025-10-19,5,980.07,490.04,Pix
13397,5303,1419,157,8,2024-11-16,4,489.12,293.47,Cartão de Crédito
13398,5303,1757,252,11,2024-10-30,4,608.5,0.0,Pix
13399,5304,530,106,2,2025-11-21,4,18.7,7.48,Cartão de Crédito
13400,5305,938,232,10,2024-11-21,3,337.13,50.57,Pix
13401,5305,515,270,9,2026-02-12,5,106.54,26.64,Cartão de Débito
13402,5305,331,276,5,2026-03-27,4,387.92,0.0,Cartão de Débito
13403,5306,1568,47,6,2025-08-28,4,94.57,37.83,Cartão de Crédito
13404,5306,1297,115,11,2026-01-12,1,46.82,0.0,Cartão de Débito
13405,5306,1631,110,14,2025-01-11,1,913.36,0.0,Cartão de Crédito
13406,5306,1715,184,4,2025-06-15,5,983.36,0.0,Cartão de Débito
13407,5307,668,72,12,2026-08-31,5,35.69,0.0,Cartão de Crédito
13408,5308,698,109,2,2025-06-23,5,895.92,671.94,Pix
13409,5308,1155,280,2,2026-02-15,3,1134.58,510.56,Pix
13410,5308,1736,3,2,2026-02-14,5,489.61,244.81,Cartão de Débito
13411,5308,1244,52,11,2025-08-03,1,625.97,93.9,Cartão de Débito
13412,5309,593,135,4,2025-04-06,5,338.84,254.13,Cartão de Crédito
13413,5309,810,210,15,2024-11-08,4,712.27,0.0,Cartão de Débito
13414,5310,1124,65,10,2026-02-21,2,412.58,82.52,Cartão de Crédito
13415,5311,1090,256,8,2026-02-28,5,626.14,156.53,Cartão de Débito
13416,5311,257,91,5,2026-01-20,3,429.06,0.0,Pix
13417,5312,1499,239,12,2025-03-29,3,289.22,0.0,Boleto
13418,5312,33,213,11,2024-12-14,2,21.45,2.15,Cartão de Débito
13419,5312,1946,98,2,2025-11-04,2,802.71,0.0,Pix
13420,5312,597,5,8,2025-01-25,5,30.9,0.0,Cartão de Crédito
13421,5313,1997,118,12,2024-10-18,3,1449.77,0.0,Cartão de Débito
13422,5313,956,231,2,2026-02-11,2,1217.99,0.0,Cartão de Débito
13423,5313,1608,101,8,2026-06-26,3,826.07,0.0,Boleto
13424,5314,594,291,2,2025-12-29,5,837.42,628.06,Pix
13425,5314,267,187,4,2026-09-02,2,209.13,0.0,Boleto
13426,5315,1708,86,15,2026-02-09,5,476.39,119.1,Pix
13427,5315,574,227,8,2025-01-15,1,327.43,0.0,Cartão de Crédito
13428,5315,1044,31,4,2025-04-20,1,443.58,0.0,Pix
13429,5315,1207,113,8,2025-02-10,1,1301.98,0.0,Cartão de Débito
13430,5316,1681,131,11,2026-01-13,3,436.68,0.0,Cartão de Débito
13431,5316,1342,212,15,2025-03-09,4,826.84,496.1,Boleto
13432,5316,1001,77,7,2025-03-29,5,821.53,0.0,Cartão de Débito
13433,5317,182,230,4,2025-05-16,5,1147.21,573.61,Cartão de Crédito
13434,5317,291,220,11,2024-12-17,4,71.48,14.3,Pix
13435,5318,514,273,15,2026-04-03,4,1459.18,583.67,Pix
13436,5318,1521,103,12,2025-11-15,5,424.8,0.0,Boleto
13437,5318,310,183,8,2026-03-13,3,987.91,444.56,Pix
13438,5318,1333,186,2,2026-07-20,3,194.01,58.2,Cartão de Débito
13439,5319,1850,49,8,2026-02-16,3,1030.1,309.03,Cartão de Crédito
13440,5319,1492,14,10,2025-02-16,5,1015.33,761.5,Cartão de Débito
13441,5319,638,259,11,2025-01-11,2,432.21,86.44,Boleto
13442,5319,305,31,2,2025-12-27,5,443.58,0.0,Boleto
13443,5320,692,193,3,2026-08-17,2,233.82,0.0,Boleto
13444,5320,1327,261,9,2025-09-12,5,890.4,445.2,Pix
13445,5320,122,33,3,2025-06-25,2,729.63,218.89,Pix
13446,5321,1267,129,14,2025-05-17,1,1110.45,166.57,Cartão de Crédito
13447,5322,221,121,11,2025-03-28,1,368.63,0.0,Pix
13448,5322,8,172,10,2026-03-23,4,855.07,513.04,Cartão de Débito
13449,5322,485,124,7,2026-05-15,3,362.72,108.82,Boleto
13450,5322,1436,295,11,2026-06-07,3,965.32,0.0,Boleto
13451,5323,946,2,3,2026-07-13,1,1151.06,172.66,Cartão de Débito
13452,5323,1503,261,15,2026-04-13,3,890.4,0.0,Cartão de Débito
13453,5323,435,135,14,2026-01-25,3,338.84,152.48,Cartão de Débito
13454,5323,285,137,9,2026-05-11,1,738.12,0.0,Cartão de Débito
13455,5324,35,3,2,2024-11-24,1,489.61,48.96,Pix
13456,5324,1492,299,11,2025-03-11,1,365.9,0.0,Cartão de Crédito
13457,5324,1338,15,15,2025-11-03,4,118.57,47.43,Pix
13458,5325,9,201,6,2025-01-17,5,232.65,0.0,Cartão de Crédito
13459,5325,379,7,12,2025-03-22,5,876.77,657.58,Pix
13460,5325,274,54,9,2025-09-01,2,1039.3,311.79,Boleto
13461,5325,1879,184,13,2024-09-29,2,983.36,295.01,Pix
13462,5326,1334,111,4,2026-03-23,3,363.61,0.0,Pix
13463,5327,1441,278,13,2026-07-26,3,759.46,0.0,Cartão de Débito
13464,5327,794,288,12,2026-05-27,4,920.39,184.08,Pix
13465,5328,1064,82,15,2026-04-17,2,317.84,0.0,Cartão de Débito
13466,5329,574,30,11,2024-09-22,1,1262.29,0.0,Cartão de Débito
13467,5330,1777,184,13,2025-07-11,2,983.36,295.01,Cartão de Crédito
13468,5330,736,174,3,2025-11-06,1,980.07,49.0,Pix
13469,5331,1188,163,2,2024-12-26,4,933.12,0.0,Cartão de Débito
13470,5331,1227,164,9,2025-01-21,1,734.92,73.49,Cartão de Crédito
13471,5332,918,179,15,2025-01-17,1,1223.06,0.0,Cartão de Crédito
13472,5332,566,49,1,2026-01-11,2,1030.1,309.03,Cartão de Crédito
13473,5332,1578,75,8,2026-06-20,5,432.8,108.2,Cartão de Débito
13474,5332,1463,137,12,2026-05-08,2,738.12,0.0,Boleto
13475,5333,1198,252,3,2024-11-28,4,608.5,121.7,Pix
13476,5333,340,154,2,2025-02-04,4,598.7,239.48,Pix
